# JMH 1.13 (released 70 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConverterComplexConvert.baseline

# Run progress: 0.00% complete, ETA 00:20:50
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
Iteration  86: 11517601.322 ns/op
Iteration  87: 11437947.580 ns/op
Iteration  88: 11596642.851 ns/op
Iteration  89: 11472871.761 ns/op
Iteration  90: 11636509.488 ns/op
Iteration  91: 11429461.886 ns/op
Iteration  92: 11532859.885 ns/op
Iteration  93: 11703459.628 ns/op
Iteration  94: 11581886.000 ns/op
Iteration  95: 11590522.598 ns/op
Iteration  96: 11497034.126 ns/op
Iteration  97: 11637829.198 ns/op
Iteration  98: 11520698.908 ns/op
Iteration  99: 11741182.523 ns/op
Iteration 100: 11584235.517 ns/op


Result "forEach":
  11575510.230 ±(99.9%) 34663.338 ns/op [Average]
  (min, avg, max) = (11429461.886, 11575510.230, 12255515.512), stdev = 102205.640
  CI (99.9%): [11540846.892, 11610173.567] (assumes normal distribution)


# JMH 1.13 (released 70 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConverterComplexConvert.forkJoinStream

# Run progress: 20.00% complete, ETA 00:16:47
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-10-01 10:25:27 INFO  BufferedReaderAbbrevParser:19 - Parsing /sr28abbr/ABBREV.txt file
7101791.248 ns/op
# Warmup Iteration   2: 4658562.605 ns/op
# Warmup Iteration   3: 4237046.907 ns/op
# Warmup Iteration   4: 4257729.936 ns/op
# Warmup Iteration   5: 4270044.557 ns/op
# Warmup Iteration   6: 4278367.026 ns/op
# Warmup Iteration   7: 4315568.194 ns/op
# Warmup Iteration   8: 4305509.056 ns/op
# Warmup Iteration   9: 4237899.970 ns/op
# Warmup Iteration  10: 4263890.277 ns/op
# Warmup Iteration  11: 4269695.128 ns/op
# Warmup Iteration  12: 4328654.470 ns/op
# Warmup Iteration  13: 4329079.552 ns/op
# Warmup Iteration  14: 4293785.090 ns/op
# Warmup Iteration  15: 4270333.979 ns/op
# Warmup Iteration  16: 4283951.765 ns/op
# Warmup Iteration  17: 4280101.427 ns/op
# Warmup Iteration  18: 4267522.604 ns/op
# Warmup Iteration  19: 4360697.409 ns/op
# Warmup Iteration  20: 4264561.728 ns/op
# Warmup Iteration  21: 4297625.833 ns/op
# Warmup Iteration  22: 4286172.752 ns/op
# Warmup Iteration  23: 4258393.421 ns/op
# Warmup Iteration  24: 4318233.634 ns/op
# Warmup Iteration  25: 4238763.415 ns/op
Iteration   1: 4240410.411 ns/op
Iteration   2: 4309303.408 ns/op
Iteration   3: 4253075.898 ns/op
Iteration   4: 4258760.689 ns/op
Iteration   5: 4319750.879 ns/op
Iteration   6: 4345315.874 ns/op
Iteration   7: 4340885.584 ns/op
Iteration   8: 4209415.273 ns/op
Iteration   9: 4264323.957 ns/op
Iteration  10: 4263626.247 ns/op
Iteration  11: 4286675.821 ns/op
Iteration  12: 4283851.374 ns/op
Iteration  13: 4239964.305 ns/op
Iteration  14: 4279480.944 ns/op
Iteration  15: 4278853.932 ns/op
Iteration  16: 4269201.583 ns/op
Iteration  17: 4288856.244 ns/op
Iteration  18: 4325652.970 ns/op
Iteration  19: 4272691.970 ns/op
Iteration  20: 4303498.425 ns/op
Iteration  21: 4276043.137 ns/op
Iteration  22: 4244499.000 ns/op
Iteration  23: 4245433.822 ns/op
Iteration  24: 4381089.122 ns/op
Iteration  25: 4318978.185 ns/op
Iteration  26: 4278027.291 ns/op
Iteration  27: 4285369.543 ns/op
Iteration  28: 4296545.382 ns/op
Iteration  29: 4237951.331 ns/op
Iteration  30: 4276790.932 ns/op
Iteration  31: 4239155.369 ns/op
Iteration  32: 4275579.662 ns/op
Iteration  33: 4286983.167 ns/op
Iteration  34: 4266517.817 ns/op
Iteration  35: 4279671.671 ns/op
Iteration  36: 4266144.940 ns/op
Iteration  37: 4300847.940 ns/op
Iteration  38: 4300660.519 ns/op
Iteration  39: 4259637.055 ns/op
Iteration  40: 4255499.941 ns/op
Iteration  41: 4298800.133 ns/op
Iteration  42: 4287767.162 ns/op
Iteration  43: 4257756.370 ns/op
Iteration  44: 4288196.385 ns/op
Iteration  45: 4266134.383 ns/op
Iteration  46: 4293122.687 ns/op
Iteration  47: 4291964.205 ns/op
Iteration  48: 4263074.677 ns/op
Iteration  49: 4303842.219 ns/op
Iteration  50: 4358098.165 ns/op
Iteration  51: 4239589.034 ns/op
Iteration  52: 4263671.366 ns/op
Iteration  53: 4306443.219 ns/op
Iteration  54: 4306862.854 ns/op
Iteration  55: 4274726.389 ns/op
Iteration  56: 4284579.085 ns/op
Iteration  57: 4275665.979 ns/op
Iteration  58: 4276107.415 ns/op
Iteration  59: 4241490.178 ns/op
Iteration  60: 4256032.753 ns/op
Iteration  61: 4304174.073 ns/op
Iteration  62: 4326995.513 ns/op
Iteration  63: 4267815.957 ns/op
Iteration  64: 4278095.791 ns/op
Iteration  65: 4271638.226 ns/op
Iteration  66: 4297728.545 ns/op
Iteration  67: 4266484.464 ns/op
Iteration  68: 4266390.702 ns/op
Iteration  69: 4252361.894 ns/op
Iteration  70: 4274337.923 ns/op
Iteration  71: 4281178.517 ns/op
Iteration  72: 4316683.927 ns/op
Iteration  73: 4271402.272 ns/op
Iteration  74: 4286564.013 ns/op
Iteration  75: 4264608.089 ns/op
Iteration  76: 4256906.030 ns/op
Iteration  77: 4302920.867 ns/op
Iteration  78: 4314728.409 ns/op
Iteration  79: 4253776.441 ns/op
Iteration  80: 4295502.056 ns/op
Iteration  81: 4234300.451 ns/op
Iteration  82: 4249988.712 ns/op
Iteration  83: 4283481.137 ns/op
Iteration  84: 4320178.871 ns/op
Iteration  85: 4288585.235 ns/op
Iteration  86: 4242055.898 ns/op
Iteration  87: 4293594.631 ns/op
Iteration  88: 4271920.089 ns/op
Iteration  89: 4281523.709 ns/op
Iteration  90: 4301638.742 ns/op
Iteration  91: 4256422.178 ns/op
Iteration  92: 4284994.521 ns/op
Iteration  93: 4335822.385 ns/op
Iteration  94: 4275961.346 ns/op
Iteration  95: 4277977.795 ns/op
Iteration  96: 4258874.791 ns/op
Iteration  97: 4275746.094 ns/op
Iteration  98: 4263789.804 ns/op
Iteration  99: 4287452.705 ns/op
Iteration 100: 4269962.289 ns/op


Result "forkJoinStream":
  4280435.114 ±(99.9%) 9531.792 ns/op [Average]
  (min, avg, max) = (4209415.273, 4280435.114, 4381089.122), stdev = 28104.707
  CI (99.9%): [4270903.321, 4289966.906] (assumes normal distribution)


# JMH 1.13 (released 70 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConverterComplexConvert.parallelStream

# Run progress: 30.00% complete, ETA 00:14:41
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-10-01 10:27:33 INFO  BufferedReaderAbbrevParser:19 - Parsing /sr28abbr/ABBREV.txt file
6561451.680 ns/op
# Warmup Iteration   2: 3978495.440 ns/op
# Warmup Iteration   3: 3954097.885 ns/op
# Warmup Iteration   4: 3991549.394 ns/op
# Warmup Iteration   5: 3974218.377 ns/op
# Warmup Iteration   6: 3943148.161 ns/op
# Warmup Iteration   7: 3973264.575 ns/op
# Warmup Iteration   8: 3967666.964 ns/op
# Warmup Iteration   9: 3961430.368 ns/op
# Warmup Iteration  10: 3961393.154 ns/op
# Warmup Iteration  11: 3945543.303 ns/op
# Warmup Iteration  12: 3942269.697 ns/op
# Warmup Iteration  13: 4017994.884 ns/op
# Warmup Iteration  14: 3953115.949 ns/op
# Warmup Iteration  15: 3955974.711 ns/op
# Warmup Iteration  16: 3935662.239 ns/op
# Warmup Iteration  17: 3922732.188 ns/op
# Warmup Iteration  18: 3950048.516 ns/op
# Warmup Iteration  19: 4010680.552 ns/op
# Warmup Iteration  20: 3941318.425 ns/op
# Warmup Iteration  21: 3965443.312 ns/op
# Warmup Iteration  22: 3954657.285 ns/op
# Warmup Iteration  23: 3944804.563 ns/op
# Warmup Iteration  24: 3961995.858 ns/op
# Warmup Iteration  25: 3928268.490 ns/op
Iteration   1: 3954284.115 ns/op
Iteration   2: 3935715.816 ns/op
Iteration   3: 3968893.313 ns/op
Iteration   4: 3954050.016 ns/op
Iteration   5: 3948767.386 ns/op
Iteration   6: 3976358.952 ns/op
Iteration   7: 3929547.016 ns/op
Iteration   8: 3961734.383 ns/op
Iteration   9: 3945860.878 ns/op
Iteration  10: 3958446.478 ns/op
Iteration  11: 3983592.754 ns/op
Iteration  12: 4004395.904 ns/op
Iteration  13: 3979467.619 ns/op
Iteration  14: 3935387.702 ns/op
Iteration  15: 3919458.441 ns/op
Iteration  16: 3952043.882 ns/op
Iteration  17: 3961006.953 ns/op
Iteration  18: 3989494.773 ns/op
Iteration  19: 3954536.644 ns/op
Iteration  20: 3945706.343 ns/op
Iteration  21: 3958803.719 ns/op
Iteration  22: 3936558.914 ns/op
Iteration  23: 3970673.440 ns/op
Iteration  24: 3984860.295 ns/op
Iteration  25: 3957917.075 ns/op
Iteration  26: 3956790.510 ns/op
Iteration  27: 3922759.694 ns/op
Iteration  28: 3950976.488 ns/op
Iteration  29: 3941334.181 ns/op
Iteration  30: 3957794.016 ns/op
Iteration  31: 3944468.724 ns/op
Iteration  32: 3979390.909 ns/op
Iteration  33: 3949129.744 ns/op
Iteration  34: 3963039.708 ns/op
Iteration  35: 3932833.247 ns/op
Iteration  36: 3951403.480 ns/op
Iteration  37: 3964421.593 ns/op
Iteration  38: 3931106.208 ns/op
Iteration  39: 3964376.708 ns/op
Iteration  40: 3934382.710 ns/op
Iteration  41: 3951516.835 ns/op
Iteration  42: 3966547.217 ns/op
Iteration  43: 3963691.988 ns/op
Iteration  44: 3955036.277 ns/op
Iteration  45: 3975202.484 ns/op
Iteration  46: 3951430.185 ns/op
Iteration  47: 3973694.603 ns/op
Iteration  48: 3971495.841 ns/op
Iteration  49: 3941500.937 ns/op
Iteration  50: 3949144.091 ns/op
Iteration  51: 3938126.933 ns/op
Iteration  52: 3936232.467 ns/op
Iteration  53: 3945180.154 ns/op
Iteration  54: 3960385.719 ns/op
Iteration  55: 3941211.512 ns/op
Iteration  56: 3954126.257 ns/op
Iteration  57: 3929145.941 ns/op
Iteration  58: 3981028.369 ns/op
Iteration  59: 3932893.110 ns/op
Iteration  60: 3976989.766 ns/op
Iteration  61: 3945333.315 ns/op
Iteration  62: 4006544.704 ns/op
Iteration  63: 3927963.737 ns/op
Iteration  64: 3973216.115 ns/op
Iteration  65: 3944155.110 ns/op
Iteration  66: 3967421.636 ns/op
Iteration  67: 3964936.526 ns/op
Iteration  68: 3964602.470 ns/op
Iteration  69: 3931558.682 ns/op
Iteration  70: 3941006.898 ns/op
Iteration  71: 3929013.361 ns/op
Iteration  72: 3949081.744 ns/op
Iteration  73: 3960105.399 ns/op
Iteration  74: 3977588.437 ns/op
Iteration  75: 3942043.843 ns/op
Iteration  76: 3957326.269 ns/op
Iteration  77: 3940842.780 ns/op
Iteration  78: 3977796.980 ns/op
Iteration  79: 3944047.094 ns/op
Iteration  80: 3948767.835 ns/op
Iteration  81: 3928696.710 ns/op
Iteration  82: 3967744.842 ns/op
Iteration  83: 3962219.992 ns/op
Iteration  84: 4008031.312 ns/op
Iteration  85: 3976146.401 ns/op
Iteration  86: 3979896.937 ns/op
Iteration  87: 3959210.651 ns/op
Iteration  88: 3953970.731 ns/op
Iteration  89: 3961558.874 ns/op
Iteration  90: 3955854.012 ns/op
Iteration  91: 3945483.598 ns/op
Iteration  92: 3948109.437 ns/op
Iteration  93: 3957696.296 ns/op
Iteration  94: 3999428.805 ns/op
Iteration  95: 3932923.463 ns/op
Iteration  96: 3960933.182 ns/op
Iteration  97: 3956326.161 ns/op
Iteration  98: 3954418.008 ns/op
Iteration  99: 3930776.482 ns/op
Iteration 100: 3938717.791 ns/op


Result "parallelStream":
  3955778.480 ±(99.9%) 6309.708 ns/op [Average]
  (min, avg, max) = (3919458.441, 3955778.480, 4008031.312), stdev = 18604.316
  CI (99.9%): [3949468.773, 3962088.188] (assumes normal distribution)


# JMH 1.13 (released 70 days ago)
# VM version: JDK 1.8.0_91, VM 25.91-b14
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: <none>
# Warmup: 25 iterations, 1 s each
# Measurement: 100 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.espressoprogrammer.foodscomposition.jmh.KCalConverterComplexConvert.sequentialStream

# Run progress: 40.00% complete, ETA 00:12:35
# Fork: 1 of 1
# Warmup Iteration   1: log4j: reset attribute= "false".
log4j: Threshold ="null".
log4j: Level value for root is  [INFO].
log4j: root level set to INFO
log4j: Class name: [org.apache.log4j.ConsoleAppender]
log4j: Parsing layout of class: "org.apache.log4j.PatternLayout"
log4j: Setting property [conversionPattern] to [%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n].
log4j: Adding appender named [console] to category [root].
2016-10-01 10:29:39 INFO  BufferedReaderAbbrevParser:19 - Parsing /sr28abbr/ABBREV.txt file
15464481.492 ns/op
# Warmup Iteration   2: 12071663.571 ns/op
# Warmup Iteration   3: 12130857.398 ns/op
# Warmup Iteration   4: 11725462.535 ns/op
# Warmup Iteration   5: 11679295.140 ns/op
# Warmup Iteration   6: 11652382.326 ns/op
# Warmup Iteration   7: 11703382.093 ns/op
# Warmup Iteration   8: 11637221.395 ns/op
# Warmup Iteration   9: 11555603.552 ns/op
# Warmup Iteration  10: 11683797.419 ns/op
# Warmup Iteration  11: 11622703.897 ns/op
# Warmup Iteration  12: 11669062.651 ns/op
# Warmup Iteration  13: 11668849.105 ns/op
# Warmup Iteration  14: 11590045.046 ns/op
# Warmup Iteration  15: 11641737.779 ns/op
# Warmup Iteration  16: 11644128.209 ns/op
# Warmup Iteration  17: 11524211.494 ns/op
# Warmup Iteration  18: 11751286.616 ns/op
# Warmup Iteration  19: 11624493.046 ns/op
# Warmup Iteration  20: 11498314.379 ns/op
# Warmup Iteration  21: 11743878.977 ns/op
# Warmup Iteration  22: 11618620.931 ns/op
# Warmup Iteration  23: 11629785.453 ns/op
# Warmup Iteration  24: 11587638.253 ns/op
# Warmup Iteration  25: 11679248.640 ns/op
Iteration   1: 11665314.151 ns/op
Iteration   2: 11592335.632 ns/op
Iteration   3: 11532729.218 ns/op
Iteration   4: 11644398.244 ns/op
Iteration   5: 11737955.326 ns/op
Iteration   6: 11693946.116 ns/op
Iteration   7: 11799708.671 ns/op
Iteration   8: 11613574.954 ns/op
Iteration   9: 11590715.138 ns/op
Iteration  10: 11614248.908 ns/op
Iteration  11: 11616243.609 ns/op
Iteration  12: 11723117.279 ns/op
Iteration  13: 11588954.908 ns/op
Iteration  14: 11583727.632 ns/op
Iteration  15: 11748879.105 ns/op
Iteration  16: 11628201.885 ns/op
Iteration  17: 11677695.000 ns/op
